,p-values-paired,p-values_r_fdr,significance:p_vlaue_r,significance:p_vlaue_r_fdr
10231,3.205694073359111e-17,6.166855803705862e-16,True,True
10232,0.24584714692990678,0.2905726233726149,False,False
10233,1.592210468145327e-09,7.194725565579525e-09,True,True
10234,6.063772228346063e-19,1.760532188986189e-17,True,True
10235,5.059834464906589e-07,1.526255288654816e-06,True,True
10236,4.574635248531753e-21,2.5008488581767737e-19,True,True
10237,1.5785897116234523e-18,4.0280852685812617e-17,True,True
10238,0.02533023482130726,0.036238493295079326,True,True
10239,4.7369323755325613e-07,1.4346161778984046e-06,True,True
10240,3.061443341761988e-09,1.3165654401030206e-08,True,True
10241,2.6919207303227982e-14,2.8582344908828017e-13,True,True
10242,0.549374892826346,0.5958344596669467,False,False
10243,0.00016603144015113879,0.0003345628323579129,True,True
10244,0.0037651458652934963,0.006148883987799693,True,True
10245,8.329908782514676e-05,0.00017682375794782627,True,True
10246,0.5344620463288281,0.5815590734650105,False,False
10247,8.021340906496723e-08,2.7423048517658996e-07,True,True
10248,1.18708143272064e-19,4.236979872519026e-18,True,True
10249,1.3482149799983135e-14,1.5123645311344718e-13,True,True
10250,1.8541086461663033e-10,9.714809482111888e-10,True,True
10251,0.5949031444812551,0.6392331791325299,False,False
10252,0.038773666410392815,0.05375723011553257,True,False
10253,2.50232494334029e-10,1.2789249525503998e-09,True,True
10254,1.972446558479195e-09,8.7548854824584e-09,True,True
10255,6.008603542495109e-11,3.422308809647313e-10,True,True
10256,0.8529574623777151,0.8732792130963686,False,False
10257,0.0010744526066083532,0.0019105680678496448,True,True
10258,0.4740793053711966,0.5227612956001373,False,False
10259,1.614138374746744e-08,6.164987933617068e-08,True,True
10260,0.42109352746128825,0.47025242491720076,False,False
10261,0.0005035764285113526,0.0009419905579354214,True,True
10262,7.43527591867366e-18,1.6488368612976567e-16,True,True
10263,1.5477776143135714e-05,3.688998108066632e-05,True,True
10264,7.82023679547427e-09,3.1556783611730447e-08,True,True
10265,0.0013139954084988022,0.0023070709098299428,True,True
10266,0.0011854000389207578,0.0020938431157828314,True,True
10267,0.91933280233695,0.930864202588993,False,False
10268,1.3520279593157679e-05,3.257046854996498e-05,True,True
10269,0.0002229774560021095,0.00044037219074384836,True,True
10270,4.504470487192712e-05,9.964749348988871e-05,True,True
10271,2.0021221622089197e-05,4.6891584132634524e-05,True,True
10272,0.00026885608329394324,0.0005240312353495284,True,True
10273,0.004757325345366944,0.007648468621797483,True,True
10274,1.9194910576293648e-08,7.249498911357079e-08,True,True
10275,1.6981584568266512e-08,6.467303205837831e-08,True,True
10276,3.4383373351591423e-16,5.2424781522395575e-15,True,True
10277,3.6944435301315587e-05,8.289584619174266e-05,True,True
10278,0.19154701225194684,0.23189954703569846,False,False
10279,0.28452045486419236,0.3311163337226437,False,False
10280,0.5268511866074386,0.5741454862883864,False,False
10281,0.35032356396951625,0.39946135759560353,False,False
10282,0.0003561939195796492,0.0006803681955703715,True,True
10283,8.527804107311566e-14,8.304273729075948e-13,True,True
10284,2.7404492738653918e-17,5.367489932655854e-16,True,True
10285,1.106265941488857e-12,8.631772420605241e-12,True,True
10286,3.452258692016107e-06,9.12729857737653e-06,True,True
10287,2.7578015776177625e-06,7.406875350333777e-06,True,True
10288,0.00041848207242071073,0.0007915556554328018,True,True
10289,5.830433035988549e-09,2.4038360548138948e-08,True,True
10290,0.5293666787277354,0.5765594461270808,False,False
10291,0.00026515748913596824,0.0005179325672573328,True,True
10292,0.10867985267442413,0.138812898702453,False,False
10293,1.2329159926970011e-05,2.983836337046889e-05,True,True
10294,0.04657053763442125,0.06364259454431034,True,False
10295,5.892179983725496e-06,1.500846493937746e-05,True,True
10296,0.000943696345238993,0.001692520178987085,True,True
10297,0.0025965077124031756,0.004345119706651638,True,True
10298,8.992712618873156e-07,2.6126658340234403e-06,True,True
10299,9.860955815887274e-11,5.447649879099861e-10,True,True
10300,2.456403356768457e-07,7.764751690425451e-07,True,True
10301,0.00021068099503375215,0.0004183830542830289,True,True
10302,0.01837167491030118,0.026868496789320427,True,True
10303,0.0012493988017416489,0.0021995540986541923,True,True
10304,5.22618186222828e-22,4.085171568777988e-20,True,True
10305,0.04817854928847344,0.06568419532462937,True,False
10306,2.1390005660005953e-11,1.3196869563450103e-10,True,True
10307,0.09366674262844943,0.121033209582352,False,False
10308,9.211300521051575e-20,3.4073922162990567e-18,True,True
10309,1.5763850386837933e-19,5.403184830012407e-18,True,True
10310,3.1270230591384143e-16,4.823153870233581e-15,True,True
10311,0.018068599724099847,0.02645212374862923,True,True
10312,2.1121970891399607e-10,1.0940990919008342e-09,True,True
10313,0.19020120988885325,0.23044788194907698,False,False
10314,0.09442227756997126,0.1219274065646026,False,False
10315,4.6601184483718703e-07,1.4128386485718509e-06,True,True
10316,0.0006233088205803988,0.0011511289154935204,True,True
10317,0.011575952771087765,0.017487939144778412,True,True
10318,0.06718462976012231,0.08922998993665816,False,False
10319,0.00030410660645139296,0.0005879380113720017,True,True
10320,0.003361354438297518,0.0055344450935560065,True,True
10321,1.2008752207820331e-05,2.913640370647419e-05,True,True
10322,3.6533123160194904e-08,1.315908470793092e-07,True,True
10323,4.842015300388221e-12,3.3458325725682613e-11,True,True
10324,3.9122530402101e-07,1.198088482000168e-06,True,True
10325,0.002231723813942642,0.0037789677402332036,True,True
10326,8.469829216403825e-05,0.0001795071766818502,True,True
10327,1.2257137614817411e-06,3.4837455132604605e-06,True,True
10328,0.004457612320963287,0.007194063232870028,True,True
10329,0.10463832320185157,0.13401742536417452,False,False
10330,0.02883469188319723,0.04082610460472356,True,True
10331,5.778296066075529e-06,1.475100702548467e-05,True,True
10332,0.5327758161656928,0.5798338199623475,False,False
10333,2.2287163178756832e-07,7.078704613219789e-07,True,True
10334,1.2995172153409772e-15,1.7676503854342818e-14,True,True
10335,0.0739897739542589,0.09744584267614964,False,False
10336,0.42855227128557727,0.4775051913350327,False,False
10337,0.512835233182724,0.5603560185472205,False,False
10338,0.0041481434254334905,0.006731089392669881,True,True
10339,0.019536214970584213,0.028444004518907905,True,True
10340,5.399092470371648e-13,4.449872253133121e-12,True,True
10341,8.93281787594161e-05,0.0001885332056284561,True,True
10342,0.022495534620243465,0.03244909490353255,True,True
10343,1.3999149283437778e-08,5.401726689108501e-08,True,True
10344,3.1336820734697188e-15,3.960084697819268e-14,True,True
10345,0.0018969837151203435,0.0032442722184639074,True,True
10346,1.8002094059619896e-09,8.056636654920563e-09,True,True
10347,0.006112129272680505,0.00965764503663731,True,True
10348,0.008385019376229225,0.012969040175876074,True,True
10349,1.179430687083706e-05,2.8660381374836154e-05,True,True
10350,2.6910484820732807e-05,6.177789040241318e-05,True,True
10351,1.3386279090564294e-05,3.226950028124299e-05,True,True
10352,0.07096430210074424,0.09388897287204999,False,False
10353,1.7222764978666689e-06,4.7798215067243346e-06,True,True
10354,7.121417980159146e-07,2.1061889335259243e-06,True,True
10355,0.25882787655484857,0.3042288608209165,False,False
10356,3.9897112680516664e-07,1.2203328372992305e-06,True,True
10357,0.00046862100260744276,0.0008803205545936901,True,True
10358,4.347850277408145e-05,9.644210778405971e-05,True,True
10359,1.3593803977449649e-09,6.212512267472028e-09,True,True
10360,0.6575760711046079,0.6972090240184191,False,False
10361,0.210925006616972,0.2529665016181749,False,False
10362,0.00026801485660158216,0.0005225493263095768,True,True
10363,2.8295411920925545e-18,6.904000578163683e-17,True,True
10364,1.5804254192068496e-07,5.147407450376758e-07,True,True
10365,2.219397911668218e-12,1.639867362021748e-11,True,True
10366,0.016275850439519887,0.023984075436552593,True,True
10367,0.013209035344024695,0.019749531380303498,True,True
10368,0.8437451293654613,0.8654374248775883,False,False
10369,1.6794027665863378e-22,1.503195999625854e-20,True,True
10370,0.0014070515123867022,0.002461200372264103,True,True
10371,0.0415307017069285,0.05730374376894488,True,False
10372,2.6316923806483984e-05,6.051981612846257e-05,True,True
10373,0.002474476340953206,0.004154994050346679,True,True
10374,8.547255926936274e-14,8.318526542976008e-13,True,True
10375,1.9182931990371574e-09,8.53645415079003e-09,True,True
10376,0.22416179897173197,0.2670985706467561,False,False
10377,1.7626955985321698e-09,7.898979627663615e-09,True,True
10378,0.0037119871098502937,0.006069529325382283,True,True
10379,2.7194071966720575e-05,6.237089660450052e-05,True,True
10380,0.0008676398963770447,0.0015655399216537964,True,True
10381,5.67702343232214e-07,1.7032056233651434e-06,True,True
10382,0.9138798019135216,0.925994109804451,False,False
10383,1.0897547467069399e-05,2.6623551476965614e-05,True,True
10384,0.150873183420595,0.18682060379834983,False,False
10385,8.078914213130267e-05,0.0001719606247311796,True,True
10386,0.017946295240558192,0.02628420943456064,True,True
10387,4.913558867486075e-15,6.026214503659628e-14,True,True
10388,3.658217138969279e-12,2.5953059990018192e-11,True,True
10389,0.6078953721198117,0.6512491505965735,False,False
10390,0.27120959336624173,0.3171639402519514,False,False
10391,0.00010756311312053657,0.00022433330667116614,True,True
10392,0.0004100522276565903,0.0007762906556457641,True,True
10393,6.092866518583067e-05,0.00013224559506033734,True,True
10394,0.3741344223271136,0.42325947254098806,False,False
10395,4.9829031530171445e-21,2.6650047049031325e-19,True,True
10396,0.5446223782501586,0.5911625249306622,False,False
10397,1.4475524450175726e-08,5.570610044036215e-08,True,True
10398,0.22099116577232952,0.2637208060732932,False,False
10399,0.0016441600518770374,0.0028456933069006935,True,True
10400,0.09381206904853791,0.12120286387057753,False,False
10401,2.6074997859354378e-06,7.02942553090429e-06,True,True
10402,4.987210107713982e-15,6.110216639060925e-14,True,True
10403,0.5931320334418357,0.6376473879959993,False,False
10404,3.666456683217315e-14,3.810953020612462e-13,True,True
10405,6.57060829172918e-09,2.6808516353240807e-08,True,True
10406,0.2638802991793587,0.309535694189137,False,False
10407,6.094515648585746e-11,3.4689541294668456e-10,True,True
10408,1.5977147535003007e-06,4.463936983134028e-06,True,True
10409,4.252292821188793e-07,1.2957904125248969e-06,True,True
10410,6.94084078254147e-14,6.855518840389016e-13,True,True
10411,0.1683773485190421,0.2062043595396606,False,False
10412,0.15713647043098808,0.19382595692219343,False,False
10413,5.852316276224367e-15,7.069843613410905e-14,True,True
10414,0.2089885745235092,0.2509228263062011,False,False
10415,1.8412944608685287e-08,6.963301622483327e-08,True,True
10416,0.004481668246107353,0.007229509660239474,True,True
10417,0.0006473952618700839,0.0011928064365193793,True,True
10418,8.976808310826047e-06,2.2226510472913855e-05,True,True
10419,0.014440660026180958,0.021457285562728027,True,True
10420,0.008945103273244307,0.013771202125059745,True,True
10421,2.3010612573460764e-14,2.468995852214501e-13,True,True
10422,0.001983012678813762,0.003383696565241776,True,True
10423,0.14057584828692288,0.1752379693430937,False,False
10424,0.6601862503528478,0.6997885653768688,False,False
10425,0.004130892241219317,0.0067049857621970955,True,True
10426,1.7319018940798104e-10,9.118745876326951e-10,True,True
10427,0.16868601220426235,0.20649453378887697,False,False
10428,0.021296630176975334,0.03081233553662051,True,True
10429,8.701379839429026e-14,8.4494849199627e-13,True,True
10430,0.012190691002744653,0.018341246043582466,True,True
10431,7.332819570839455e-05,0.00015716434005738408,True,True
10432,1.0671578989284995e-08,4.1831524175152776e-08,True,True
10433,3.055730429803564e-17,5.93120709829849e-16,True,True
10434,5.827879736755339e-12,3.965207658623414e-11,True,True
10435,9.024132080381383e-10,4.235041610665264e-09,True,True
10436,8.913440299999202e-12,5.865892616475665e-11,True,True
10437,0.00011903665511764824,0.00024629793556013655,True,True
10438,3.3643044545030066e-17,6.436141688985542e-16,True,True
10439,3.8974668569970273e-08,1.3995819632130978e-07,True,True
10440,1.0004157898853106e-09,4.653253303788029e-09,True,True
10441,0.22472439284766088,0.26765815543597227,False,False
10442,4.1712689288507046e-05,9.26918841598867e-05,True,True
10443,7.519710866654779e-12,5.015560047160668e-11,True,True
10444,0.004273722169446395,0.0069205615370441015,True,True
10445,0.03621269495624344,0.05046174924329318,True,False
10446,0.2138664571794289,0.256116969876693,False,False
10447,2.0488665952974483e-20,9.265489642346445e-19,True,True
10448,4.565190140621743e-15,5.629097764399759e-14,True,True
10449,0.2356843396309771,0.2797860752559875,False,False
10450,0.8683440039043109,0.8865628054046673,False,False
10451,5.980417758832723e-10,2.8729620907629393e-09,True,True
10452,0.0055045855027914484,0.008758562637995973,True,True
10453,4.656671821618237e-07,1.41204152568817e-06,True,True
10454,1.6235513838387927e-15,2.1674536441897332e-14,True,True
10455,0.991760647471926,0.9932555617761912,False,False
10456,0.0015855878439130756,0.002748999398193334,True,True
10457,0.0004943304732081884,0.0009256974444088297,True,True
10458,5.124628135182772e-13,4.245944893778532e-12,True,True
10459,2.4906096680149162e-05,5.749737005874338e-05,True,True
10460,0.7976570130153324,0.8253683677651912,False,False
10461,1.562916842201495e-05,3.722513228875062e-05,True,True
10462,0.8082790903353472,0.8347565244560907,False,False
10463,0.021897440153819406,0.03164184681365372,True,True
10464,0.6196925173931294,0.66175361550141,False,False
10465,2.0398376207457e-05,4.768361961892012e-05,True,True
10466,1.8028145901314992e-23,2.414234267017182e-21,True,True
10467,0.007638130231540243,0.011886199418958443,True,True
10468,0.02711320472063012,0.03859431538800967,True,True
10469,0.5372576368353181,0.584012438732074,False,False
10470,0.6532521298284594,0.6931601026413823,False,False
10471,0.0003844597511917737,0.0007306904434706521,True,True
10472,5.22879864491574e-09,2.1671664249260894e-08,True,True
10473,3.8823853429865214e-24,6.153046495421299e-22,True,True
10474,0.17069124937625565,0.20869780826490314,False,False
10475,2.3029568017219694e-14,2.469495887631721e-13,True,True
10476,0.0008727966440231577,0.001574186889277516,True,True
10477,0.0009119383645704454,0.001639135911763026,True,True
10478,0.09865664486831463,0.12689252774180146,False,False
10479,0.0010738042588963861,0.0019096117533904744,True,True
10480,0.08184202060649721,0.10701846234026488,False,False
10481,5.2466447744075857e-14,5.291055953175192e-13,True,True
10482,3.4941342664417646e-20,1.4686415925250969e-18,True,True
10483,9.143419215812311e-10,4.2840403296218515e-09,True,True
10484,0.047635025080448826,0.06499960965756346,True,False
10485,2.3453791814945624e-20,1.0415533511650018e-18,True,True
10486,2.9213030590916386e-20,1.2679776468795994e-18,True,True
10487,0.9393812859272364,0.9481077187656584,False,False
10488,3.366325539194814e-05,7.593793900442729e-05,True,True
10489,0.42846145173024,0.47743479188801496,False,False
10490,8.315696177251284e-07,2.4306878419968855e-06,True,True
10491,2.0323042070702901e-19,6.7300051541406016e-18,True,True
10492,0.09950098057123341,0.12791266404283788,False,False
10493,0.0011577719205228838,0.0020479735743429055,True,True
10494,0.3555776297577006,0.404624435416921,False,False
10495,0.0007091859947255864,0.0012971083175102706,True,True
10496,6.170565757320801e-12,4.180255821871249e-11,True,True
10497,0.002849728412199828,0.004743140795910206,True,True
10498,6.683883090081024e-07,1.9825563252257844e-06,True,True
10499,0.1115899063517273,0.14215143663639032,False,False
10500,7.460997949277858e-07,2.196842331238708e-06,True,True
10501,4.2985205785167284e-20,1.7596431989070256e-18,True,True
10502,6.440657660439154e-09,2.6359242142640695e-08,True,True
10503,5.954937363468474e-05,0.0001293193673124042,True,True
10504,0.24672905872335865,0.2914355206458818,False,False
10505,0.09595872956263958,0.12374492782879955,False,False
10506,0.0232255463045225,0.03342675267938234,True,True
10507,0.010893339217374677,0.016514474329104658,True,True
10508,0.4009979784483164,0.45037644351437917,False,False
10509,0.009632730461762206,0.0147352712943365,True,True
10510,0.32038326537508605,0.36885177669807473,False,False
10511,0.00012371197883784876,0.00025539249933363256,True,True
10512,4.170314241509841e-17,7.779932885754049e-16,True,True
10513,4.721931478047745e-15,5.814067447132914e-14,True,True
10514,0.0002815293754054703,0.0005471894644610148,True,True
10515,0.0026632099823532796,0.004449415130092157,True,True
10516,6.466153406969087e-08,2.2466371702612825e-07,True,True
10517,0.40166585458421333,0.45097995827000426,False,False
10518,0.03857949121151977,0.05352668144558702,True,False
10519,6.17169029203994e-05,0.00013382195279903344,True,True
10520,0.007068503725241992,0.011045536124247437,True,True
10521,2.1726229381777544e-09,9.588339266818303e-09,True,True
10522,0.007606295355519018,0.011838791987259305,True,True
10523,0.059060252366542755,0.07930059842083115,False,False
10524,0.006842736125890659,0.010718921524733508,True,True
10525,1.6278165624251765e-10,8.599550799967866e-10,True,True
10526,0.000987921074985109,0.0017668844156090442,True,True
10527,0.00016426876869172634,0.0003313185031114504,True,True
10528,7.708780959457043e-19,2.172417472669175e-17,True,True
10529,0.0010003733781449786,0.0017867504246747833,True,True
10530,0.20308598563841387,0.24453268292351013,False,False
10531,2.713194303936257e-10,1.3785421058970245e-09,True,True
10532,0.0001962442140453896,0.0003916948350819302,True,True
10533,2.183740459607671e-06,5.962401839690614e-06,True,True
10534,2.810206093136805e-06,7.537076581111365e-06,True,True
10535,0.21911602638978092,0.26177243125058547,False,False
10536,0.03319323313731986,0.04655082825517134,True,True
10537,8.26230473280669e-08,2.8213345376405525e-07,True,True
10538,6.783044397511392e-07,2.0109334471770947e-06,True,True
10539,2.2011748704373664e-08,8.246648424811431e-08,True,True
10540,8.092978451020245e-09,3.2535769779235454e-08,True,True
10541,0.08623974519506078,0.11217465539075935,False,False
10542,0.2628625701095864,0.308530432031737,False,False
10543,0.00021981147081301868,0.00043461636240069797,True,True
10544,5.788992602500192e-17,1.0428034119727927e-15,True,True
10545,0.019140980077459454,0.027917969506763937,True,True
10546,0.002337297119352014,0.003942277654443081,True,True
10547,0.005697358742102984,0.009046127965976933,True,True
10548,7.283083258455991e-08,2.506280145215682e-07,True,True
10549,2.287945275234667e-05,5.314542776614075e-05,True,True
10550,1.1147527722819731e-05,2.71804575034172e-05,True,True
10551,6.1622572851811696e-06,1.5650249132829273e-05,True,True
10552,0.0006653948699192629,0.001223621074926045,True,True
10553,0.004375544565215306,0.0070715251533440375,True,True
10554,2.390086817984362e-13,2.124999988712293e-12,True,True
10555,1.2163744481733903e-19,4.314757411128402e-18,True,True
10556,6.945871753890933e-06,1.7481051070580694e-05,True,True
10557,1.102257144419521e-19,4.0003134810603415e-18,True,True
10558,0.9042992446540884,0.9175243422647349,False,False
10559,5.427147541829107e-10,2.6261617306750096e-09,True,True
10560,1.107705879434935e-08,4.3332470713855305e-08,True,True
10561,7.500619083026061e-15,8.874876346525699e-14,True,True
10562,0.0425052010607614,0.0585268092080865,True,False
10563,0.00016939157407657452,0.0003410535480387908,True,True
10564,0.18167101345584474,0.22107401785360087,False,False
10565,3.5614788232031644e-11,2.1041226631612403e-10,True,True
10566,0.1170232364560745,0.14839436319303287,False,False
10567,0.000547571304572464,0.0010194303574188291,True,True
10568,4.614554400766046e-25,1.138806103903335e-22,True,True
10569,1.6804799281564436e-16,2.772711629312566e-15,True,True
10570,0.027955969876254677,0.039708878442057186,True,True
10571,2.7828999565771722e-11,1.6809299562891836e-10,True,True
10572,0.006004815350963588,0.009501986368773105,True,True
10573,0.03150294974591621,0.044338720617622826,True,True
10574,0.014636929832746849,0.021728363225977643,True,True
10575,0.009094632246971043,0.013974008010888977,True,True
10576,0.0009543101097186941,0.0017099582144373445,True,True
10577,6.421340954525598e-14,6.38254689237225e-13,True,True
10578,0.010582946327867555,0.016077776608382024,True,True
10579,0.01407263615443456,0.02093745496235096,True,True
10580,0.3483117241489775,0.3974034102551738,False,False
10581,0.5569530976818928,0.6031342136714806,False,False
10582,7.337216059016752e-11,4.1300230504892277e-10,True,True
10583,0.6038960892230337,0.6474866522671243,False,False
10584,1.5921046088667085e-05,3.786289526180119e-05,True,True
10585,3.041155106865011e-17,5.909556183475036e-16,True,True
10586,0.3298803991386374,0.3787255861713273,False,False
10587,1.0835366098805171e-18,2.9259147116132135e-17,True,True
10588,1.0682540414615027e-07,3.581232013632342e-07,True,True
10589,3.2534478973670916e-07,1.0086739487978556e-06,True,True
10590,0.13997653847035643,0.1745916752401016,False,False
10591,0.44590060405086573,0.4948244963691595,False,False
10592,4.618051099814816e-05,0.00010201641016534648,True,True
10593,1.03975726787847e-17,2.2120451727340604e-16,True,True
10594,5.746703540515004e-12,3.913790882600943e-11,True,True
10595,0.1478568702289342,0.1834538126269366,False,False
10596,0.0014984009284202354,0.002610415090607056,True,True
10597,9.959394635903549e-19,2.7222870622663578e-17,True,True
10598,4.201980869534715e-26,1.8558318445680875e-23,True,True
10599,0.8875514399752018,0.903343611946716,False,False
10600,2.3702768630089065e-10,1.2157521617719377e-09,True,True
10601,6.312298181894276e-09,2.5876827501714196e-08,True,True
10602,0.665958410227218,0.7052308917228708,False,False
10603,0.012172361032756072,0.018315263203628702,True,True
10604,9.319871379881972e-06,2.3042905122006737e-05,True,True
10605,1.2984636568275185e-12,9.960461665939336e-12,True,True
10606,0.02641801378088566,0.0376606030751609,True,True
10607,0.012617749767445455,0.018934297014647345,True,True
10608,1.1139747950783849e-11,7.220981082543752e-11,True,True
10609,3.804342174149761e-05,8.522890812921426e-05,True,True
10610,0.8905075949866832,0.9058720235187229,False,False
10611,0.0001476142873092168,0.00030032231931064894,True,True
10612,0.22267437493288422,0.2655643649958975,False,False
10613,2.7603143795312345e-12,2.0001858601678723e-11,True,True
10614,2.7060976821201478e-18,6.640317820827493e-17,True,True
10615,0.2637251434851357,0.30941672464722353,False,False
10616,3.126323743130021e-17,6.027594047161954e-16,True,True
10617,0.007385628858064217,0.011510893046107844,True,True
10618,0.7189569015323307,0.7531825636125539,False,False
10619,0.35415245861278855,0.40324174285103626,False,False
10620,0.08344066722968099,0.10893572599703288,False,False
10621,0.8659876239051407,0.8844706280573079,False,False
10622,0.446376489086283,0.4952571515070995,False,False
10623,2.4793733462975446e-05,5.729156575346453e-05,True,True
10624,0.0011983097754453072,0.002115564779848511,True,True
10625,0.00366119043124168,0.00598873825392482,True,True
10626,1.4311216552704076e-19,4.972301973152628e-18,True,True
10627,0.008425938908822801,0.013025332854578424,True,True
10628,9.87351836874019e-06,2.4290092540584844e-05,True,True
10629,8.574968577934395e-07,2.5005500031029148e-06,True,True
10630,0.002267262200829405,0.00383463427837556,True,True
10631,0.010235284995457119,0.01558936239609608,True,True
10632,2.1568998523664682e-16,3.4596513416555933e-15,True,True
10633,3.928218031831895e-09,1.661198690327931e-08,True,True
10634,7.586625788837669e-13,6.081622297084488e-12,True,True
10635,0.012885246472869484,0.01930719340956027,True,True
10636,0.07411783383081882,0.09759036428562463,False,False
10637,1.8044206887298621e-22,1.6067715153509468e-20,True,True
10638,0.03983467650862772,0.05512207919629477,True,False
10639,0.07430191374150832,0.09780292288056662,False,False
10640,9.327121505702872e-08,3.1599534028440307e-07,True,True
10641,2.342200765141002e-13,2.0856452689593203e-12,True,True
10642,4.3078361799858115e-14,4.416490801736196e-13,True,True
10643,0.2006493053028637,0.24191909192538877,False,False
10644,2.3751254271435533e-17,4.726992137546645e-16,True,True
10645,0.004977187581381021,0.007970051489465807,True,True
10646,0.0005964990571260388,0.0011035040920809938,True,True
10647,0.8665231119918733,0.8849652237457647,False,False
10648,2.7134398161486514e-12,1.972009794866132e-11,True,True
10649,0.0002673501130839873,0.0005213900658755791,True,True
10650,3.856896807885353e-13,3.2692783295495328e-12,True,True
10651,0.5427439374065419,0.5893087063920812,False,False
10652,0.2011144548989897,0.24242915416789104,False,False
10653,0.0013124746611072615,0.002304635065117701,True,True
10654,0.16554650930289688,0.2031119281397403,False,False
10655,0.00021673128618005763,0.00042896803033461227,True,True
10656,8.32337876066447e-18,1.820496019882725e-16,True,True
10657,1.9136303738570233e-05,4.491571291899467e-05,True,True
10658,0.0633749465796562,0.08457336440042958,False,False
10659,1.3822040572454918e-14,1.5464750705256394e-13,True,True
10660,5.443499865846893e-08,1.908594686066675e-07,True,True
10661,8.451432150509049e-07,2.467858187965582e-06,True,True
10662,0.847343119826978,0.8685606357925024,False,False
10663,1.6553027843480256e-16,2.740472778562145e-15,True,True
10664,0.27263713376305265,0.3187470550728705,False,False
10665,0.0003622192807680018,0.0006910367835745148,True,True
10666,0.004834319356583529,0.0077597807848280515,True,True
10667,3.605427651722124e-10,1.7974245909918152e-09,True,True
10668,1.5946491661936542e-05,3.790775333149219e-05,True,True
10669,3.324551502921652e-18,7.954519004566696e-17,True,True
10670,4.298433784009842e-08,1.5332530171127406e-07,True,True
10671,0.1892253888269969,0.22937819044181965,False,False
10672,0.3158747651306418,0.36417088678802967,False,False
10673,0.0007664173486793353,0.0013935227553347562,True,True
10674,0.004020927074902358,0.006536939132217038,True,True
10675,4.534899091738214e-06,1.1768121046984776e-05,True,True
10676,2.682117246649243e-07,8.427350934133443e-07,True,True
10677,4.007019068472748e-06,1.0491248015742153e-05,True,True
10678,0.43666258310942385,0.48569609962109955,False,False
10679,4.728005133746148e-13,3.936206683636854e-12,True,True
10680,2.066416485448584e-11,1.2794747235169995e-10,True,True
10681,2.923365485015408e-21,1.7354343214309684e-19,True,True
10682,8.280064353547341e-16,1.1638577030718497e-14,True,True
10683,0.32076984941117587,0.3692722343447996,False,False
10684,4.245845545674977e-07,1.294054019081426e-06,True,True
10685,0.12509014643491306,0.15772077072207308,False,False
10686,1.1987108295429926e-05,2.9092061787517836e-05,True,True
10687,1.6429174406317815e-11,1.0339307390496913e-10,True,True
